C	area	de	hourly
	VARIABLES	BEGIN	END
	9	1	8736

C	hourly				BASE	INT	PEAK	BASE	INT	PEAK	BASE	INT	PEAK
					MWh	MWh	MWh	NP Cost - Euro	NP Cost - Euro	NP Cost - Euro	NODU	NODU	NODU
	index	day	month	hour	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP
	7745	19	NOV	16:00	39500	16966	0	0	0	0	39	22	0
	7746	19	NOV	17:00	39500	17541	0	0	0	0	39	23	0
	7747	19	NOV	18:00	39500	18965	0	0	0	0	39	23	0
	7748	19	NOV	19:00	39500	19127	0	0	0	0	39	23	0
	7749	19	NOV	20:00	39500	18785	0	0	0	0	39	23	0
	7750	19	NOV	21:00	39500	17630	0	0	0	0	39	23	0
	7751	19	NOV	22:00	39500	17056	0	0	0	0	39	23	0
	7752	19	NOV	23:00	39500	16863	0	0	0	0	39	23	0
	7753	20	NOV	00:00	40000	19697	0	0	0	0	40	23	0
	7754	20	NOV	01:00	40000	18883	0	0	0	0	40	23	0
	7755	20	NOV	02:00	40000	17059	0	0	0	0	40	23	0
	7756	20	NOV	03:00	40000	15766	0	0	0	0	40	23	0
	7757	20	NOV	04:00	40000	14147	0	0	0	0	40	23	0
	7758	20	NOV	05:00	40000	13922	0	0	0	0	40	23	0
	7759	20	NOV	06:00	40000	12251	0	0	0	0	40	23	0
	7760	20	NOV	07:00	40000	14599	0	0	0	0	40	23	0
	7761	20	NOV	08:00	40000	13834	0	0	0	0	40	22	0
	7762	20	NOV	09:00	40000	12900	0	0	0	0	40	23	0
	7763	20	NOV	10:00	40000	14078	0	0	0	0	40	23	0
	7764	20	NOV	11:00	40000	15746	0	0	0	0	40	23	0
	7765	20	NOV	12:00	40000	17010	0	0	0	0	40	23	0
	7766	20	NOV	13:00	40000	19739	0	0	0	0	40	23	0
	7767	20	NOV	14:00	40000	19332	0	0	0	0	40	24	0
	7768	20	NOV	15:00	40000	20046	0	0	0	0	40	24	0
	7769	20	NOV	16:00	40000	21539	0	0	0	0	40	24	0
	7770	20	NOV	17:00	40000	22120	0	0	0	0	40	24	0
	7771	20	NOV	18:00	40000	23009	0	0	0	0	40	25	0
	7772	20	NOV	19:00	40000	21905	0	0	0	0	40	25	0
	7773	20	NOV	20:00	40000	21921	0	0	0	0	40	25	0
	7774	20	NOV	21:00	40000	20643	0	0	0	0	40	25	0
	7775	20	NOV	22:00	40000	21655	0	0	0	0	40	25	0
	7776	20	NOV	23:00	40000	21035	0	0	0	0	40	25	0
	7777	21	NOV	00:00	39750	23639	0	0	0	0	40	25	0
	7778	21	NOV	01:00	39750	20313	0	0	0	0	40	25	0
	7779	21	NOV	02:00	39750	19229	0	0	0	0	40	25	0
	7780	21	NOV	03:00	39750	19536	0	0	0	0	40	25	0
	7781	21	NOV	04:00	39750	16807	0	0	0	0	40	25	0
	7782	21	NOV	05:00	39750	18700	0	0	0	0	40	25	0
	7783	21	NOV	06:00	39750	16949	0	0	0	0	40	25	0
	7784	21	NOV	07:00	39750	18032	0	0	0	0	40	25	0
	7785	21	NOV	08:00	39750	18527	0	0	0	0	40	25	0
	7786	21	NOV	09:00	39750	18878	0	0	0	0	40	25	0
	7787	21	NOV	10:00	39750	18644	0	0	0	0	40	25	0
	7788	21	NOV	11:00	39750	20597	0	0	0	0	40	25	0
	7789	21	NOV	12:00	39750	20141	0	0	0	0	40	25	0
	7790	21	NOV	13:00	39750	22068	0	0	0	0	40	25	0
	7791	21	NOV	14:00	39750	22049	0	0	0	0	40	25	0
	7792	21	NOV	15:00	39750	22459	0	0	0	0	40	26	0
	7793	21	NOV	16:00	39750	25072	79	0	0	0	40	26	0
	7794	21	NOV	17:00	39750	24492	168	0	0	0	40	26	0
	7795	21	NOV	18:00	39750	25464	270	0	0	0	40	26	0
	7796	21	NOV	19:00	39750	23325	367	0	0	0	40	26	1
	7797	21	NOV	20:00	39750	24614	430	0	0	0	40	26	1
	7798	21	NOV	21:00	39750	25885	374	0	0	0	40	26	1
	7799	21	NOV	22:00	39750	23675	278	0	0	0	40	26	0
	7800	21	NOV	23:00	39750	23934	3	0	0	0	40	26	0
	7801	22	NOV	00:00	40083	21399	0	0	0	0	40	26	0
	7802	22	NOV	01:00	40083	21860	0	0	0	0	40	26	0
	7803	22	NOV	02:00	40083	21519	0	0	0	0	40	26	0
	7804	22	NOV	03:00	40083	21004	0	0	0	0	40	26	0
	7805	22	NOV	04:00	40083	18760	0	0	0	0	40	26	0
	7806	22	NOV	05:00	40083	20019	0	0	0	0	40	26	0
	7807	22	NOV	06:00	40083	17689	0	0	0	0	40	26	0
	7808	22	NOV	07:00	40083	18936	0	0	0	0	40	26	0
	7809	22	NOV	08:00	40083	17047	0	0	0	0	40	26	0
	7810	22	NOV	09:00	40083	18984	0	0	0	0	40	26	0
	7811	22	NOV	10:00	40083	20196	0	0	0	0	40	26	0
	7812	22	NOV	11:00	40083	20892	0	0	0	0	40	26	0
	7813	22	NOV	12:00	40083	21815	0	0	0	0	40	26	0
	7814	22	NOV	13:00	40083	21490	0	0	0	0	40	26	0
	7815	22	NOV	14:00	40083	22883	0	0	0	0	40	26	0
	7816	22	NOV	15:00	40083	24463	77	0	0	0	40	26	0
	7817	22	NOV	16:00	40083	25170	266	0	0	0	40	27	0
	7818	22	NOV	17:00	40083	24571	467	0	0	0	40	27	1
	7819	22	NOV	18:00	40083	24084	590	0	0	0	40	27	1
	7820	22	NOV	19:00	40083	24753	598	0	0	0	40	27	1
	7821	22	NOV	20:00	40083	25359	506	0	0	0	40	27	1
	7822	22	NOV	21:00	40083	25768	361	0	0	0	40	27	0
	7823	22	NOV	22:00	40083	24861	141	0	0	0	40	27	0
	7824	22	NOV	23:00	40083	23920	0	0	0	0	40	27	0
	7825	23	NOV	00:00	39500	21433	0	0	0	0	40	27	0
	7826	23	NOV	01:00	39500	21866	0	0	0	0	40	27	0
	7827	23	NOV	02:00	39500	21190	0	0	0	0	40	27	0
	7828	23	NOV	03:00	39500	18512	0	0	0	0	40	27	0
	7829	23	NOV	04:00	39500	16226	0	0	0	0	40	27	0
	7830	23	NOV	05:00	39500	18598	0	0	0	0	40	27	0
	7831	23	NOV	06:00	39500	16452	0	0	0	0	40	27	0
	7832	23	NOV	07:00	39500	14260	0	0	0	0	40	27	0
	7833	23	NOV	08:00	39500	16969	0	0	0	0	40	27	0
	7834	23	NOV	09:00	39500	16203	0	0	0	0	40	27	0
	7835	23	NOV	10:00	39500	18736	0	0	0	0	40	27	0
	7836	23	NOV	11:00	39500	19387	0	0	0	0	40	27	0
	7837	23	NOV	12:00	39500	18867	0	0	0	0	40	27	0
	7838	23	NOV	13:00	39500	19915	0	0	0	0	40	27	0
	7839	23	NOV	14:00	39500	22746	0	0	0	0	40	27	0
	7840	23	NOV	15:00	39500	21987	0	0	0	0	40	27	0
	7841	23	NOV	16:00	39500	23243	0	0	0	0	40	27	0
	7842	23	NOV	17:00	39500	24754	0	0	0	0	40	27	0
	7843	23	NOV	18:00	39500	24653	4	0	0	0	40	27	0
	7844	23	NOV	19:00	39500	24312	0	0	0	0	40	27	0
	7845	23	NOV	20:00	39500	24522	30	0	0	0	40	27	0
	7846	23	NOV	21:00	39500	25359	0	0	0	0	40	27	0
	7847	23	NOV	22:00	39500	23038	0	0	0	0	40	27	0
	7848	23	NOV	23:00	39500	22263	0	0	0	0	40	27	0
	7849	24	NOV	00:00	39917	18158	0	0	0	0	40	27	0
	7850	24	NOV	01:00	39917	17211	0	0	0	0	40	27	0
	7851	24	NOV	02:00	39917	15317	0	0	0	0	40	27	0
	7852	24	NOV	03:00	39917	14489	0	0	0	0	40	27	0
	7853	24	NOV	04:00	39917	14018	0	0	0	0	40	27	0
	7854	24	NOV	05:00	39917	14325	0	0	0	0	40	27	0
	7855	24	NOV	06:00	39917	13162	0	0	0	0	40	27	0
	7856	24	NOV	07:00	39917	11074	0	0	0	0	40	27	0
	7857	24	NOV	08:00	39917	12531	0	0	0	0	40	27	0
	7858	24	NOV	09:00	39917	12686	0	0	0	0	40	27	0
	7859	24	NOV	10:00	39917	13089	0	0	0	0	40	27	0
	7860	24	NOV	11:00	39917	15728	0	0	0	0	40	27	0
	7861	24	NOV	12:00	39917	15259	0	0	0	0	40	27	0
	7862	24	NOV	13:00	39917	17723	0	0	0	0	40	27	0
	7863	24	NOV	14:00	39917	15562	0	0	0	0	40	27	0
	7864	24	NOV	15:00	39917	18969	0	0	0	0	40	27	0
	7865	24	NOV	16:00	39917	19458	0	0	0	0	40	27	0
	7866	24	NOV	17:00	39917	19395	0	0	0	0	40	27	0
	7867	24	NOV	18:00	39917	21775	0	0	0	0	40	27	0
	7868	24	NOV	19:00	39917	21609	0	0	0	0	40	27	0
	7869	24	NOV	20:00	39917	21634	0	0	0	0	40	27	0
	7870	24	NOV	21:00	39917	20453	0	0	0	0	40	27	0
	7871	24	NOV	22:00	39917	21527	0	0	0	0	40	27	0
	7872	24	NOV	23:00	39917	17329	0	0	0	0	40	27	0
	7873	25	NOV	00:00	39417	16670	0	0	0	0	39	27	0
	7874	25	NOV	01:00	39417	13864	0	0	0	0	39	27	0
	7875	25	NOV	02:00	39417	14285	0	0	0	0	39	27	0
	7876	25	NOV	03:00	39417	12478	0	0	0	0	39	27	0
	7877	25	NOV	04:00	39417	11566	0	0	0	0	39	27	0
	7878	25	NOV	05:00	39417	10590	0	0	0	0	39	27	0
	7879	25	NOV	06:00	39417	11520	0	0	0	0	39	27	0
	7880	25	NOV	07:00	39417	9986	0	0	0	0	39	27	0
	7881	25	NOV	08:00	39417	10500	0	0	0	0	39	27	0
	7882	25	NOV	09:00	39417	10962	0	0	0	0	39	27	0
	7883	25	NOV	10:00	39417	11099	0	0	0	0	39	27	0
	7884	25	NOV	11:00	39417	13671	0	0	0	0	39	27	0
	7885	25	NOV	12:00	39417	12915	0	0	0	0	39	27	0
	7886	25	NOV	13:00	39417	14831	0	0	0	0	39	27	0
	7887	25	NOV	14:00	39417	16367	0	0	0	0	39	27	0
	7888	25	NOV	15:00	39417	16888	0	0	0	0	39	27	0
	7889	25	NOV	16:00	39417	17321	0	0	0	0	39	27	0
	7890	25	NOV	17:00	39417	20713	0	0	0	0	39	27	0
	7891	25	NOV	18:00	39417	21460	0	0	0	0	39	27	0
	7892	25	NOV	19:00	39417	19012	0	0	0	0	39	27	0
	7893	25	NOV	20:00	39417	19599	0	0	0	0	39	27	0
	7894	25	NOV	21:00	39417	20020	0	0	0	0	39	27	0
	7895	25	NOV	22:00	39417	19707	0	0	0	0	39	27	0
	7896	25	NOV	23:00	39417	18521	0	0	0	0	39	27	0
	7897	26	NOV	00:00	39167	18221	0	0	0	0	39	27	0
	7898	26	NOV	01:00	39167	16961	0	0	0	0	39	27	0
	7899	26	NOV	02:00	39167	16141	0	0	0	0	39	27	0
	7900	26	NOV	03:00	39167	15457	0	0	0	0	39	27	0
	7901	26	NOV	04:00	39167	12657	0	0	0	0	39	27	0
	7902	26	NOV	05:00	39167	12484	0	0	0	0	39	27	0
	7903	26	NOV	06:00	39167	11475	0	0	0	0	39	27	0
	7904	26	NOV	07:00	39167	12064	0	0	0	0	39	27	0
	7905	26	NOV	08:00	39167	11987	0	0	0	0	39	27	0
	7906	26	NOV	09:00	39167	13499	0	0	0	0	39	27	0
	7907	26	NOV	10:00	39167	14448	0	0	0	0	39	27	0
	7908	26	NOV	11:00	39167	15462	0	0	0	0	39	27	0
	7909	26	NOV	12:00	39167	16671	0	0	0	0	39	27	0
	7910	26	NOV	13:00	39167	18667	0	0	0	0	39	27	0
	7911	26	NOV	14:00	39167	19001	0	0	0	0	39	27	0
	7912	26	NOV	15:00	39167	21379	0	0	0	0	39	27	0
	7913	26	NOV	16:00	39167	20785	0	0	0	0	39	27	0
	7914	26	NOV	17:00	39167	22451	0	0	0	0	39	27	0
	7915	26	NOV	18:00	39167	20730	0	0	0	0	39	27	0
	7916	26	NOV	19:00	39167	20151	0	0	0	0	39	27	0
	7917	26	NOV	20:00	39167	22252	0	0	0	0	39	27	0
	7918	26	NOV	21:00	39167	19724	0	0	0	0	39	27	0
	7919	26	NOV	22:00	39167	20959	0	0	0	0	39	27	0
	7920	26	NOV	23:00	39167	19286	0	0	0	0	39	27	0
	7921	27	NOV	00:00	39167	22806	0	0	0	0	39	27	0
	7922	27	NOV	01:00	39167	21832	0	0	0	0	39	27	0
	7923	27	NOV	02:00	39167	18795	0	0	0	0	39	27	0
	7924	27	NOV	03:00	39167	19290	0	0	0	0	39	27	0
	7925	27	NOV	04:00	39167	15850	0	0	0	0	39	27	0
	7926	27	NOV	05:00	39167	17959	0	0	0	0	39	27	0
	7927	27	NOV	06:00	39167	15785	0	0	0	0	39	27	0
	7928	27	NOV	07:00	39167	14988	0	0	0	0	39	27	0
	7929	27	NOV	08:00	39167	14722	0	0	0	0	39	27	0
	7930	27	NOV	09:00	39167	15406	0	0	0	0	39	27	0
	7931	27	NOV	10:00	39167	17309	0	0	0	0	39	27	0
	7932	27	NOV	11:00	39167	18839	0	0	0	0	39	27	0
	7933	27	NOV	12:00	39167	19483	0	0	0	0	39	27	0
	7934	27	NOV	13:00	39167	20152	0	0	0	0	39	27	0
	7935	27	NOV	14:00	39167	23515	0	0	0	0	39	27	0
	7936	27	NOV	15:00	39167	25650	0	0	0	0	39	27	0
	7937	27	NOV	16:00	39167	22007	0	0	0	0	39	27	0
	7938	27	NOV	17:00	39167	23935	0	0	0	0	39	27	0
	7939	27	NOV	18:00	39167	23978	0	0	0	0	39	27	0
	7940	27	NOV	19:00	39167	24491	0	0	0	0	39	27	0
	7941	27	NOV	20:00	39167	25143	0	0	0	0	39	27	0
	7942	27	NOV	21:00	39167	24633	0	0	0	0	39	27	0
	7943	27	NOV	22:00	39167	24031	0	0	0	0	39	27	0
	7944	27	NOV	23:00	39167	24308	0	0	0	0	39	27	0
	7945	28	NOV	00:00	38667	25535	0	0	0	0	39	27	0
	7946	28	NOV	01:00	38667	23717	0	0	0	0	39	27	0
	7947	28	NOV	02:00	38667	24702	0	0	0	0	39	27	0
	7948	28	NOV	03:00	38667	22151	0	0	0	0	39	27	0
	7949	28	NOV	04:00	38667	20091	0	0	0	0	39	27	0
	7950	28	NOV	05:00	38667	21746	0	0	0	0	39	27	0
	7951	28	NOV	06:00	38667	18965	0	0	0	0	39	27	0
	7952	28	NOV	07:00	38667	19612	0	0	0	0	39	27	0
	7953	28	NOV	08:00	38667	20446	0	0	0	0	39	27	0
	7954	28	NOV	09:00	38667	18940	0	0	0	0	39	27	0
	7955	28	NOV	10:00	38667	21243	0	0	0	0	39	27	0
	7956	28	NOV	11:00	38667	22985	0	0	0	0	39	27	0
	7957	28	NOV	12:00	38667	22964	0	0	0	0	39	27	0
	7958	28	NOV	13:00	38667	24827	0	0	0	0	39	27	0
	7959	28	NOV	14:00	38667	24545	0	0	0	0	39	28	0
	7960	28	NOV	15:00	38667	26107	0	0	0	0	39	28	0
	7961	28	NOV	16:00	38667	25285	0	0	0	0	39	28	0
	7962	28	NOV	17:00	38667	25755	0	0	0	0	39	28	0
	7963	28	NOV	18:00	38667	26326	0	0	0	0	39	28	0
	7964	28	NOV	19:00	38667	27109	0	0	0	0	39	28	0
	7965	28	NOV	20:00	38667	25904	0	0	0	0	39	28	0
	7966	28	NOV	21:00	38667	26458	0	0	0	0	39	28	0
	7967	28	NOV	22:00	38667	25688	0	0	0	0	39	28	0
	7968	28	NOV	23:00	38667	25261	0	0	0	0	39	28	0
	7969	29	NOV	00:00	38833	23693	0	0	0	0	39	28	0
	7970	29	NOV	01:00	38833	24823	0	0	0	0	39	28	0
	7971	29	NOV	02:00	38833	24065	0	0	0	0	39	28	0
	7972	29	NOV	03:00	38833	22335	0	0	0	0	39	28	0
	7973	29	NOV	04:00	38833	21252	0	0	0	0	39	28	0
	7974	29	NOV	05:00	38833	21055	0	0	0	0	39	28	0
	7975	29	NOV	06:00	38833	21856	0	0	0	0	39	28	0
	7976	29	NOV	07:00	38833	20458	0	0	0	0	39	28	0
	7977	29	NOV	08:00	38833	21229	0	0	0	0	39	28	0
	7978	29	NOV	09:00	38833	19811	0	0	0	0	39	28	0
	7979	29	NOV	10:00	38833	20431	0	0	0	0	39	28	0
	7980	29	NOV	11:00	38833	20029	0	0	0	0	39	28	0
	7981	29	NOV	12:00	38833	23953	0	0	0	0	39	28	0
	7982	29	NOV	13:00	38833	23980	0	0	0	0	39	28	0
	7983	29	NOV	14:00	38833	24376	0	0	0	0	39	28	0
	7984	29	NOV	15:00	38833	25051	0	0	0	0	39	28	0
	7985	29	NOV	16:00	38833	24832	0	0	0	0	39	28	0
	7986	29	NOV	17:00	38833	25614	0	0	0	0	39	28	0
	7987	29	NOV	18:00	38833	26839	28	0	0	0	39	28	0
	7988	29	NOV	19:00	38833	27088	115	0	0	0	39	28	0
	7989	29	NOV	20:00	38833	26663	80	0	0	0	39	28	0
	7990	29	NOV	21:00	38833	26129	0	0	0	0	39	27	0
	7991	29	NOV	22:00	38833	26321	0	0	0	0	39	27	0
	7992	29	NOV	23:00	38833	25003	0	0	0	0	39	27	0
	7993	30	NOV	00:00	38417	24050	0	0	0	0	38	27	0
	7994	30	NOV	01:00	38417	22167	0	0	0	0	38	27	0
	7995	30	NOV	02:00	38417	20704	0	0	0	0	38	27	0
	7996	30	NOV	03:00	38417	19749	0	0	0	0	38	27	0
	7997	30	NOV	04:00	38417	19776	0	0	0	0	38	27	0
	7998	30	NOV	05:00	38417	16748	0	0	0	0	38	27	0
	7999	30	NOV	06:00	38417	17548	0	0	0	0	38	27	0
	8000	30	NOV	07:00	38417	17060	0	0	0	0	38	27	0
	8001	30	NOV	08:00	38417	17238	0	0	0	0	38	27	0
	8002	30	NOV	09:00	38417	16913	0	0	0	0	38	27	0
	8003	30	NOV	10:00	38417	17655	0	0	0	0	38	27	0
	8004	30	NOV	11:00	38417	19295	0	0	0	0	38	27	0
	8005	30	NOV	12:00	38417	22127	0	0	0	0	38	27	0
	8006	30	NOV	13:00	38417	23455	0	0	0	0	38	27	0
	8007	30	NOV	14:00	38417	24071	0	0	0	0	38	27	0
	8008	30	NOV	15:00	38417	23201	0	0	0	0	38	27	0
	8009	30	NOV	16:00	38417	23851	0	0	0	0	38	27	0
	8010	30	NOV	17:00	38417	25028	0	0	0	0	38	27	0
	8011	30	NOV	18:00	38417	25446	0	0	0	0	38	27	0
	8012	30	NOV	19:00	38417	25434	0	0	0	0	38	27	0
	8013	30	NOV	20:00	38417	26529	0	0	0	0	38	27	0
	8014	30	NOV	21:00	38417	24107	0	0	0	0	38	27	0
	8015	30	NOV	22:00	38417	25238	0	0	0	0	38	27	0
	8016	30	NOV	23:00	38417	24855	0	0	0	0	38	27	0
	8017	01	DEC	00:00	38500	17797	0	0	0	0	38	26	0
	8018	01	DEC	01:00	38500	16643	0	0	0	0	38	26	0
	8019	01	DEC	02:00	38500	16745	0	0	0	0	38	26	0
	8020	01	DEC	03:00	38500	14334	0	0	0	0	38	26	0
	8021	01	DEC	04:00	38500	11561	0	0	0	0	38	26	0
	8022	01	DEC	05:00	38500	13704	0	0	0	0	38	26	0
	8023	01	DEC	06:00	38500	12098	0	0	0	0	38	26	0
	8024	01	DEC	07:00	38500	12717	0	0	0	0	38	26	0
	8025	01	DEC	08:00	38500	10221	0	0	0	0	38	26	0
	8026	01	DEC	09:00	38500	13184	0	0	0	0	38	26	0
	8027	01	DEC	10:00	38500	13142	0	0	0	0	38	26	0
	8028	01	DEC	11:00	38500	14636	0	0	0	0	38	26	0
	8029	01	DEC	12:00	38500	14521	0	0	0	0	38	26	0
	8030	01	DEC	13:00	38500	16384	0	0	0	0	38	26	0
	8031	01	DEC	14:00	38500	17944	0	0	0	0	38	26	0
	8032	01	DEC	15:00	38500	19814	0	0	0	0	38	26	0
	8033	01	DEC	16:00	38500	19976	0	0	0	0	38	26	0
	8034	01	DEC	17:00	38500	20470	0	0	0	0	38	26	0
	8035	01	DEC	18:00	38500	21857	0	0	0	0	38	26	0
	8036	01	DEC	19:00	38500	22361	0	0	0	0	38	26	0
	8037	01	DEC	20:00	38500	22343	0	0	0	0	38	26	0
	8038	01	DEC	21:00	38500	21082	0	0	0	0	38	26	0
	8039	01	DEC	22:00	38500	20495	0	0	0	0	38	26	0
	8040	01	DEC	23:00	38500	19150	0	0	0	0	38	26	0
	8041	02	DEC	00:00	38417	16569	0	0	0	0	38	26	0
	8042	02	DEC	01:00	38417	14822	0	0	0	0	38	25	0
	8043	02	DEC	02:00	38417	13147	0	0	0	0	38	25	0
	8044	02	DEC	03:00	38417	13268	0	0	0	0	38	25	0
	8045	02	DEC	04:00	38417	11790	0	0	0	0	38	25	0
	8046	02	DEC	05:00	38417	12121	0	0	0	0	38	25	0
	8047	02	DEC	06:00	38417	10076	0	0	0	0	38	25	0
	8048	02	DEC	07:00	38417	11681	0	0	0	0	38	25	0
	8049	02	DEC	08:00	38417	10776	0	0	0	0	38	25	0
	8050	02	DEC	09:00	38417	10766	0	0	0	0	38	25	0
	8051	02	DEC	10:00	38417	13056	0	0	0	0	38	25	0
	8052	02	DEC	11:00	38417	12254	0	0	0	0	38	25	0
	8053	02	DEC	12:00	38417	14077	0	0	0	0	38	25	0
	8054	02	DEC	13:00	38417	14878	0	0	0	0	38	26	0
	8055	02	DEC	14:00	38417	16258	0	0	0	0	38	26	0
	8056	02	DEC	15:00	38417	17564	0	0	0	0	38	26	0
	8057	02	DEC	16:00	38417	19089	0	0	0	0	38	26	0
	8058	02	DEC	17:00	38417	19876	0	0	0	0	38	26	0
	8059	02	DEC	18:00	38417	20183	0	0	0	0	38	26	0
	8060	02	DEC	19:00	38417	21036	0	0	0	0	38	26	0
	8061	02	DEC	20:00	38417	18913	0	0	0	0	38	26	0
	8062	02	DEC	21:00	38417	19943	0	0	0	0	38	26	0
	8063	02	DEC	22:00	38417	18648	0	0	0	0	38	26	0
	8064	02	DEC	23:00	38417	18591	0	0	0	0	38	25	0
	8065	03	DEC	00:00	35500	17679	0	0	0	0	36	24	0
	8066	03	DEC	01:00	35500	16653	0	0	0	0	36	24	0
	8067	03	DEC	02:00	35500	14789	0	0	0	0	36	24	0
	8068	03	DEC	03:00	35500	14388	0	0	0	0	36	24	0
	8069	03	DEC	04:00	35500	13636	0	0	0	0	36	24	0
	8070	03	DEC	05:00	35500	11951	0	0	0	0	36	24	0
	8071	03	DEC	06:00	35500	12976	0	0	0	0	36	24	0
	8072	03	DEC	07:00	35500	12414	0	0	0	0	36	24	0
	8073	03	DEC	08:00	35500	11843	0	0	0	0	36	24	0
	8074	03	DEC	09:00	35500	12772	0	0	0	0	36	24	0
	8075	03	DEC	10:00	35500	13646	0	0	0	0	36	24	0
	8076	03	DEC	11:00	35500	12664	43	0	0	0	36	24	0
	8077	03	DEC	12:00	35500	14538	0	0	0	0	36	24	0
	8078	03	DEC	13:00	35500	16319	0	0	0	0	36	24	0
	8079	03	DEC	14:00	35500	16201	371	0	0	0	36	24	0
	8080	03	DEC	15:00	35500	17960	471	0	0	0	36	24	1
	8081	03	DEC	16:00	35500	18468	0	0	0	0	36	24	0
	8082	03	DEC	17:00	35500	19106	87	0	0	0	36	24	0
	8083	03	DEC	18:00	35500	18698	54	0	0	0	36	25	0
	8084	03	DEC	19:00	35500	20219	61	0	0	0	36	25	0
	8085	03	DEC	20:00	35500	19869	0	0	0	0	36	25	0
	8086	03	DEC	21:00	35500	19739	0	0	0	0	36	25	0
	8087	03	DEC	22:00	35500	18820	0	0	0	0	36	25	0
	8088	03	DEC	23:00	35500	19497	414	0	0	0	36	25	0
	8089	04	DEC	00:00	35333	20395	9	0	0	0	35	24	0
	8090	04	DEC	01:00	35333	18902	0	0	0	0	35	24	0
	8091	04	DEC	02:00	35333	17003	373	0	0	0	35	24	0
	8092	04	DEC	03:00	35333	17812	0	0	0	0	35	24	0
	8093	04	DEC	04:00	35333	15965	0	0	0	0	35	24	0
	8094	04	DEC	05:00	35333	15173	214	0	0	0	35	24	0
	8095	04	DEC	06:00	35333	16707	0	0	0	0	35	24	0
	8096	04	DEC	07:00	35333	15844	0	0	0	0	35	24	0
	8097	04	DEC	08:00	35333	15400	0	0	0	0	35	24	0
	8098	04	DEC	09:00	35333	15777	187	0	0	0	35	24	0
	8099	04	DEC	10:00	35333	16800	0	0	0	0	35	24	0
	8100	04	DEC	11:00	35333	17783	0	0	0	0	35	24	0
	8101	04	DEC	12:00	35333	18926	344	0	0	0	35	24	0
	8102	04	DEC	13:00	35333	19738	148	0	0	0	35	24	0
	8103	04	DEC	14:00	35333	19518	472	0	0	0	35	24	1
	8104	04	DEC	15:00	35333	21344	0	0	0	0	35	24	0
	8105	04	DEC	16:00	35333	22397	691	0	0	0	35	25	1
	8106	04	DEC	17:00	35333	22380	107	0	0	0	35	25	0
	8107	04	DEC	18:00	35333	22783	159	0	0	0	35	25	0
	8108	04	DEC	19:00	35333	23126	144	0	0	0	35	25	0
	8109	04	DEC	20:00	35333	21887	124	0	0	0	35	25	0
	8110	04	DEC	21:00	35333	21726	87	0	0	0	35	25	0
	8111	04	DEC	22:00	35333	21486	0	0	0	0	35	25	0
	8112	04	DEC	23:00	35333	21739	489	0	0	0	35	25	1
	8113	05	DEC	00:00	35250	21966	37	0	0	0	35	25	0
	8114	05	DEC	01:00	35250	21036	0	0	0	0	35	25	0
	8115	05	DEC	02:00	35250	20064	0	0	0	0	35	25	0
	8116	05	DEC	03:00	35250	17958	245	0	0	0	35	25	0
	8117	05	DEC	04:00	35250	17375	0	0	0	0	35	25	0
	8118	05	DEC	05:00	35250	17927	0	0	0	0	35	25	0
	8119	05	DEC	06:00	35250	18016	0	0	0	0	35	25	0
	8120	05	DEC	07:00	35250	18451	0	0	0	0	35	25	0
	8121	05	DEC	08:00	35250	16922	0	0	0	0	35	25	0
	8122	05	DEC	09:00	35250	17755	0	0	0	0	35	25	0
	8123	05	DEC	10:00	35250	19750	131	0	0	0	35	25	0
	8124	05	DEC	11:00	35250	19585	0	0	0	0	35	25	0
	8125	05	DEC	12:00	35250	19882	0	0	0	0	35	25	0
	8126	05	DEC	13:00	35250	21865	0	0	0	0	35	25	0
	8127	05	DEC	14:00	35250	22249	585	0	0	0	35	25	1
	8128	05	DEC	15:00	35250	22529	41	0	0	0	35	25	1
	8129	05	DEC	16:00	35250	23028	134	0	0	0	35	25	1
	8130	05	DEC	17:00	35250	24328	252	0	0	0	35	25	1
	8131	05	DEC	18:00	35250	23193	313	0	0	0	35	25	1
	8132	05	DEC	19:00	35250	24696	994	0	0	0	35	25	1
	8133	05	DEC	20:00	35250	23975	275	0	0	0	35	25	1
	8134	05	DEC	21:00	35250	23598	267	0	0	0	35	25	1
	8135	05	DEC	22:00	35250	23529	187	0	0	0	35	25	1
	8136	05	DEC	23:00	35250	22903	728	0	0	0	35	25	1
	8137	06	DEC	00:00	35250	23885	0	0	0	0	35	25	0
	8138	06	DEC	01:00	35250	23152	0	0	0	0	35	25	0
	8139	06	DEC	02:00	35250	19303	0	0	0	0	35	25	0
	8140	06	DEC	03:00	35250	19606	216	0	0	0	35	25	0
	8141	06	DEC	04:00	35250	20505	95	0	0	0	35	25	0
	8142	06	DEC	05:00	35250	19203	0	0	0	0	35	25	0
	8143	06	DEC	06:00	35250	19917	0	0	0	0	35	25	0
	8144	06	DEC	07:00	35250	19752	0	0	0	0	35	25	0
	8145	06	DEC	08:00	35250	18932	0	0	0	0	35	25	0
	8146	06	DEC	09:00	35250	17257	0	0	0	0	35	25	0
	8147	06	DEC	10:00	35250	20246	0	0	0	0	35	25	0
	8148	06	DEC	11:00	35250	21383	220	0	0	0	35	25	0
	8149	06	DEC	12:00	35250	20934	0	0	0	0	35	25	0
	8150	06	DEC	13:00	35250	22023	0	0	0	0	35	25	0
