system	set of areas	va	hourly
	VARIABLES	BEGIN	END
	44	1	8736

system	hourly				OV. COST	OP. COST	MRG. PRICE	CO2 EMIS.	NH3 EMIS.	SO2 EMIS.	NOX EMIS.	PM2_5 EMIS.	PM5 EMIS.	PM10 EMIS.	NMVOC EMIS.	OP1 EMIS.	OP2 EMIS.	OP3 EMIS.	OP4 EMIS.	OP5 EMIS.	BALANCE	ROW BAL.	PSP	MISC. NDG	LOAD	H. ROR	WIND	SOLAR	H. STOR	H. PUMP	H. LEV	H. INFL	H. OVFL	H. VAL	H. COST	UNSP. ENRG	SPIL. ENRG	LOLD	LOLP	NPCAP HOURS	AVL DTG	DTG MRG	MAX MRG	NP COST	RES LOAD	NODU	GAS_TH_PROD	OIL_TH_PROD
					Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	MWh	MWh	MWh	MWh	MWh	MWh	MWh	MWh	MWh	MWh	%	MWh	%	Euro/MWh	Euro	MWh	MWh	Hours	%	Hours	MWh	MWh	MWh	Euro	MWh	 	MWh	MWh
	index	day	month	hour																																												
	119	05	JAN	22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6953	0	5024	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	1929	0	0	0
	120	05	JAN	23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6874	0	4439	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	2435	0	0	0
	121	06	JAN	00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6774	0	4815	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	1959	0	0	0
	122	06	JAN	01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6619	0	4814	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	1805	0	0	0
	123	06	JAN	02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6505	0	5529	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	976	0	0	0
	124	06	JAN	03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6554	0	4738	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	1816	0	0	0
	125	06	JAN	04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6696	0	4394	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	2302	0	0	0
	126	06	JAN	05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6924	0	5249	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	1675	0	0	0
	127	06	JAN	06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7181	0	5722	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	1459	0	0	0
	128	06	JAN	07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7164	0	6602	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	562	0	0	0
	129	06	JAN	08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7147	0	6199	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	948	0	0	0
	130	06	JAN	09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7101	0	6897	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	204	0	0	0
	131	06	JAN	10:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7130	0	6883	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	247	0	0	0
	132	06	JAN	11:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6972	0	6704	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	268	0	0	0
	133	06	JAN	12:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6920	0	5995	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	925	0	0	0
	134	06	JAN	13:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6760	0	6840	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-80	0	0	0
	135	06	JAN	14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6742	0	6823	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-81	0	0	0
	136	06	JAN	15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7032	0	6826	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	206	0	0	0
	137	06	JAN	16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7211	0	7649	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-438	0	0	0
	138	06	JAN	17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7201	0	7701	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-500	0	0	0
	139	06	JAN	18:00	331550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6953	0	8579	0	0	0	N/A	0	N/A	N/A	0	0	663	0	0	0	2500	2500	3163	0	-1626	0	0	0
	140	06	JAN	19:00	448000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6865	0	8740	0	0	0	N/A	0	N/A	N/A	0	0	896	0	0	0	2500	2500	3396	0	-1875	0	0	0
	141	06	JAN	20:00	373648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7005	0	9000	0	0	0	N/A	0	N/A	N/A	0	0	747	0	0	0	2500	2500	3247	0	-1995	0	0	0
	142	06	JAN	21:00	216000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6968	0	9000	0	0	0	N/A	0	N/A	N/A	0	0	432	0	0	0	2500	2500	2932	0	-2032	0	0	0
	143	06	JAN	22:00	100350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6725	0	8473	0	0	0	N/A	0	N/A	N/A	0	0	201	0	0	0	2500	2500	2701	0	-1748	0	0	0
	144	06	JAN	23:00	356000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6688	0	9000	0	0	0	N/A	0	N/A	N/A	0	0	712	0	0	0	2500	2500	3212	0	-2312	0	0	0
	145	07	JAN	00:00	258750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6581	0	8665	0	0	0	N/A	0	N/A	N/A	0	0	518	0	0	0	2500	2500	3018	0	-2084	0	0	0
	146	07	JAN	01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6412	0	7520	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-1108	0	0	0
	147	07	JAN	02:00	102700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6264	0	7966	0	0	0	N/A	0	N/A	N/A	0	0	205	0	0	0	2500	2500	2705	0	-1702	0	0	0
	148	07	JAN	03:00	183850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6243	0	8123	0	0	0	N/A	0	N/A	N/A	0	0	368	0	0	0	2500	2500	2868	0	-1880	0	0	0
	149	07	JAN	04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6270	0	7392	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-1122	0	0	0
	150	07	JAN	05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6365	0	7039	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-674	0	0	0
	151	07	JAN	06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6487	0	7417	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-930	0	0	0
	152	07	JAN	07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6762	0	7252	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-490	0	0	0
	153	07	JAN	08:00	7700	7700	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6824	0	5970	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2346	2346	0	854	1	154	0
	154	07	JAN	09:00	34950	34950	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6859	0	5460	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	1801	1801	0	1399	2	699	0
	155	07	JAN	10:00	58000	58000	0	580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6910	0	5050	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	1340	1340	0	1860	3	1160	0
	156	07	JAN	11:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6752	0	6769	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-17	0	0	0
	157	07	JAN	12:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6421	0	6053	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	368	0	0	0
	158	07	JAN	13:00	89400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6170	0	7832	0	0	0	N/A	0	N/A	N/A	0	0	179	0	0	0	2500	2500	2679	0	-1662	0	0	0
	159	07	JAN	14:00	244750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6267	0	8285	0	0	0	N/A	0	N/A	N/A	0	0	490	0	0	0	2500	2500	2990	0	-2018	0	0	0
	160	07	JAN	15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6562	0	7883	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-1321	0	0	0
	161	07	JAN	16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6851	0	8270	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-1419	0	0	0
	162	07	JAN	17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6958	0	7419	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-461	0	0	0
	163	07	JAN	18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6924	0	6876	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	48	0	0	0
	164	07	JAN	19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6738	0	8080	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-1342	0	0	0
	165	07	JAN	20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6738	0	7434	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-696	0	0	0
	166	07	JAN	21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6673	0	8022	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-1349	0	0	0
	167	07	JAN	22:00	319000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6519	0	8730	0	0	0	N/A	0	N/A	N/A	0	0	638	0	0	0	2500	2500	3138	0	-2211	0	0	0
	168	07	JAN	23:00	444000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6512	0	9000	0	0	0	N/A	0	N/A	N/A	0	0	888	0	0	0	2500	2500	3388	0	-2488	0	0	0
	169	08	JAN	00:00	203000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6472	0	8420	0	0	0	N/A	0	N/A	N/A	0	0	406	0	0	0	2500	2500	2906	0	-1948	0	0	0
	170	08	JAN	01:00	29550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6278	0	7819	0	0	0	N/A	0	N/A	N/A	0	0	59	0	0	0	2500	2500	2559	0	-1541	0	0	0
	171	08	JAN	02:00	210000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6242	0	8180	0	0	0	N/A	0	N/A	N/A	0	0	420	0	0	0	2500	2500	2920	0	-1938	0	0	0
	172	08	JAN	03:00	9550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6516	0	8039	0	0	0	N/A	0	N/A	N/A	0	0	19	0	0	0	2500	2500	2519	0	-1523	0	0	0
	173	08	JAN	04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6894	0	7726	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-832	0	0	0
	174	08	JAN	05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7568	0	8338	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-770	0	0	0
	175	08	JAN	06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7782	0	8445	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-663	0	0	0
	176	08	JAN	07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7804	0	8783	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-979	0	0	0
	177	08	JAN	08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7774	0	8650	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-876	0	0	0
	178	08	JAN	09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7755	0	8639	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-884	0	0	0
	179	08	JAN	10:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7679	0	8527	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-848	0	0	0
	180	08	JAN	11:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7590	0	9000	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-1410	0	0	0
	181	08	JAN	12:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7409	0	8861	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-1452	0	0	0
	182	08	JAN	13:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7190	0	8516	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-1326	0	0	0
	183	08	JAN	14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7192	0	7966	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-774	0	0	0
	184	08	JAN	15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7558	0	7155	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	403	0	0	0
	185	08	JAN	16:00	41700	41700	0	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7841	0	6307	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	1666	1666	0	1534	2	834	0
	186	08	JAN	17:00	13050	13050	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7711	0	6750	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2239	2239	0	961	1	261	0
	187	08	JAN	18:00	11900	11900	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7379	0	6441	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2262	2262	0	938	1	238	0
	188	08	JAN	19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6934	0	7704	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-770	0	0	0
	189	08	JAN	20:00	140550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6965	0	8829	0	0	0	N/A	0	N/A	N/A	0	0	281	0	0	0	2500	2500	2781	0	-1864	0	0	0
	190	08	JAN	21:00	145400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6841	0	8702	0	0	0	N/A	0	N/A	N/A	0	0	291	0	0	0	2500	2500	2791	0	-1861	0	0	0
	191	08	JAN	22:00	6700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6825	0	8376	0	0	0	N/A	0	N/A	N/A	0	0	13	0	0	0	2500	2500	2513	0	-1551	0	0	0
	192	08	JAN	23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6760	0	7298	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-538	0	0	0
	193	09	JAN	00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6700	0	6620	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	80	0	0	0
	194	09	JAN	01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6486	0	6568	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-82	0	0	0
	195	09	JAN	02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6428	0	6143	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	285	0	0	0
	196	09	JAN	03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6650	0	6907	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-257	0	0	0
	197	09	JAN	04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6972	0	7007	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-35	0	0	0
	198	09	JAN	05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7630	0	8504	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-874	0	0	0
	199	09	JAN	06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7809	0	8056	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-247	0	0	0
	200	09	JAN	07:00	29650	29650	0	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7786	0	6493	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	1907	1907	0	1293	2	593	0
	201	09	JAN	08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7741	0	7090	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	651	0	0	0
	202	09	JAN	09:00	47550	47550	0	476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7714	0	6063	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	1549	1549	0	1651	2	951	0
	203	09	JAN	10:00	73500	73500	0	735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7591	0	5421	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	1030	1030	0	2170	3	1470	0
	204	09	JAN	11:00	74950	74950	0	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7513	0	5314	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	1001	1001	0	2199	3	1499	0
	205	09	JAN	12:00	7300	7300	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7362	0	6516	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2354	2354	0	846	1	146	0
	206	09	JAN	13:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7173	0	6519	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	654	0	0	0
	207	09	JAN	14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7143	0	7267	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-124	0	0	0
	208	09	JAN	15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7503	0	8114	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-611	0	0	0
	209	09	JAN	16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7790	0	7662	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	128	0	0	0
	210	09	JAN	17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7650	0	8698	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-1048	0	0	0
	211	09	JAN	18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7331	0	8164	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-833	0	0	0
	212	09	JAN	19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6937	0	8113	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-1176	0	0	0
	213	09	JAN	20:00	226000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6948	0	9000	0	0	0	N/A	0	N/A	N/A	0	0	452	0	0	0	2500	2500	2952	0	-2052	0	0	0
	214	09	JAN	21:00	209750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6814	0	8815	0	0	0	N/A	0	N/A	N/A	0	0	420	0	0	0	2500	2500	2920	0	-2001	0	0	0
	215	09	JAN	22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6791	0	7987	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-1196	0	0	0
	216	09	JAN	23:00	57350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6721	0	8373	0	0	0	N/A	0	N/A	N/A	0	0	115	0	0	0	2500	2500	2615	0	-1652	0	0	0
	217	10	JAN	00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6651	0	7538	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-887	0	0	0
	218	10	JAN	01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6430	0	6730	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-300	0	0	0
	219	10	JAN	02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6361	0	5484	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	877	0	0	0
	220	10	JAN	03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6575	0	5741	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	834	0	0	0
	221	10	JAN	04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6888	0	5511	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	1377	0	0	0
	222	10	JAN	05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7547	0	5026	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	2521	0	0	0
	223	10	JAN	06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7731	0	5511	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	2220	0	0	0
	224	10	JAN	07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7720	0	6799	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	921	0	0	0
	225	10	JAN	08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7691	0	6801	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	890	0	0	0
	226	10	JAN	09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7685	0	5590	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	2095	0	0	0
	227	10	JAN	10:00	2550	2550	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7578	0	4827	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2449	2449	0	2751	1	51	0
	228	10	JAN	11:00	18050	18050	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7519	0	4458	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2139	2139	0	3061	1	361	0
	229	10	JAN	12:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7386	0	5348	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	2038	0	0	0
	230	10	JAN	13:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7219	0	6725	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	494	0	0	0
	231	10	JAN	14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7192	0	5776	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	1416	0	0	0
	232	10	JAN	15:00	4750	4750	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7555	0	4760	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2405	2405	0	2795	1	95	0
	233	10	JAN	16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7841	0	6320	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	1521	0	0	0
	234	10	JAN	17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7721	0	5476	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	2245	0	0	0
	235	10	JAN	18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7393	0	6299	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	1094	0	0	0
	236	10	JAN	19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6989	0	7079	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	2500	2500	2500	0	-90	0	0	0
