block,component,output,absolute_time_index,block_time_index,scenario_index,value,basis_status
0,area,actual_load,133,133,0,4963,None
0,default,prop_cost,134,134,0,-0,None
0,default,co2_emissions,134,134,0,0,None
0,default,nh3_emissions,134,134,0,0,None
0,default,so2_emissions,134,134,0,0,None
0,default,nox_emissions,134,134,0,0,None
0,default,pm2_5_emissions,134,134,0,0,None
0,default,pm5_emissions,134,134,0,0,None
0,default,pm10_emissions,134,134,0,0,None
0,default,nmvoc_emissions,134,134,0,0,None
0,default,op1_emissions,134,134,0,0,None
0,default,op2_emissions,134,134,0,0,None
0,default,op3_emissions,134,134,0,0,None
0,default,op4_emissions,134,134,0,0,None
0,default,op5_emissions,134,134,0,0,None
0,default,cluster_availability,134,134,0,0,None
0,default,up_margin,134,134,0,0,None
0,default,min_gen_power,134,134,0,0,None
0,default,down_margin,134,134,0,0,None
0,default,profit,134,134,0,0,None
0,area,imbalance_cost,134,134,0,0,None
0,area,is_loss_of_load,134,134,0,0,None
0,area,actual_load,134,134,0,4790,None
0,default,prop_cost,135,135,0,-0,None
0,default,co2_emissions,135,135,0,0,None
0,default,nh3_emissions,135,135,0,0,None
0,default,so2_emissions,135,135,0,0,None
0,default,nox_emissions,135,135,0,0,None
0,default,pm2_5_emissions,135,135,0,0,None
0,default,pm5_emissions,135,135,0,0,None
0,default,pm10_emissions,135,135,0,0,None
0,default,nmvoc_emissions,135,135,0,0,None
0,default,op1_emissions,135,135,0,0,None
0,default,op2_emissions,135,135,0,0,None
0,default,op3_emissions,135,135,0,0,None
0,default,op4_emissions,135,135,0,0,None
0,default,op5_emissions,135,135,0,0,None
0,default,cluster_availability,135,135,0,0,None
0,default,up_margin,135,135,0,0,None
0,default,min_gen_power,135,135,0,0,None
0,default,down_margin,135,135,0,0,None
0,default,profit,135,135,0,0,None
0,area,imbalance_cost,135,135,0,0,None
0,area,is_loss_of_load,135,135,0,0,None
0,area,actual_load,135,135,0,4743,None
0,default,prop_cost,136,136,0,-0,None
0,default,co2_emissions,136,136,0,0,None
0,default,nh3_emissions,136,136,0,0,None
0,default,so2_emissions,136,136,0,0,None
0,default,nox_emissions,136,136,0,0,None
0,default,pm2_5_emissions,136,136,0,0,None
0,default,pm5_emissions,136,136,0,0,None
0,default,pm10_emissions,136,136,0,0,None
0,default,nmvoc_emissions,136,136,0,0,None
0,default,op1_emissions,136,136,0,0,None
0,default,op2_emissions,136,136,0,0,None
0,default,op3_emissions,136,136,0,0,None
0,default,op4_emissions,136,136,0,0,None
0,default,op5_emissions,136,136,0,0,None
0,default,cluster_availability,136,136,0,0,None
0,default,up_margin,136,136,0,0,None
0,default,min_gen_power,136,136,0,0,None
0,default,down_margin,136,136,0,0,None
0,default,profit,136,136,0,0,None
0,area,imbalance_cost,136,136,0,0,None
0,area,is_loss_of_load,136,136,0,0,None
0,area,actual_load,136,136,0,4812,None
0,default,prop_cost,137,137,0,-0,None
0,default,co2_emissions,137,137,0,0,None
0,default,nh3_emissions,137,137,0,0,None
0,default,so2_emissions,137,137,0,0,None
0,default,nox_emissions,137,137,0,0,None
0,default,pm2_5_emissions,137,137,0,0,None
0,default,pm5_emissions,137,137,0,0,None
0,default,pm10_emissions,137,137,0,0,None
0,default,nmvoc_emissions,137,137,0,0,None
0,default,op1_emissions,137,137,0,0,None
0,default,op2_emissions,137,137,0,0,None
0,default,op3_emissions,137,137,0,0,None
0,default,op4_emissions,137,137,0,0,None
0,default,op5_emissions,137,137,0,0,None
0,default,cluster_availability,137,137,0,0,None
0,default,up_margin,137,137,0,0,None
0,default,min_gen_power,137,137,0,0,None
0,default,down_margin,137,137,0,0,None
0,default,profit,137,137,0,0,None
0,area,imbalance_cost,137,137,0,0,None
0,area,is_loss_of_load,137,137,0,0,None
0,area,actual_load,137,137,0,5041,None
0,default,prop_cost,138,138,0,-0,None
0,default,co2_emissions,138,138,0,0,None
0,default,nh3_emissions,138,138,0,0,None
0,default,so2_emissions,138,138,0,0,None
0,default,nox_emissions,138,138,0,0,None
0,default,pm2_5_emissions,138,138,0,0,None
0,default,pm5_emissions,138,138,0,0,None
0,default,pm10_emissions,138,138,0,0,None
0,default,nmvoc_emissions,138,138,0,0,None
0,default,op1_emissions,138,138,0,0,None
0,default,op2_emissions,138,138,0,0,None
0,default,op3_emissions,138,138,0,0,None
0,default,op4_emissions,138,138,0,0,None
0,default,op5_emissions,138,138,0,0,None
0,default,cluster_availability,138,138,0,0,None
0,default,up_margin,138,138,0,0,None
0,default,min_gen_power,138,138,0,0,None
0,default,down_margin,138,138,0,0,None
0,default,profit,138,138,0,0,None
0,area,imbalance_cost,138,138,0,0,None
0,area,is_loss_of_load,138,138,0,0,None
0,area,actual_load,138,138,0,5220,None
0,default,prop_cost,139,139,0,-0,None
0,default,co2_emissions,139,139,0,0,None
0,default,nh3_emissions,139,139,0,0,None
0,default,so2_emissions,139,139,0,0,None
0,default,nox_emissions,139,139,0,0,None
0,default,pm2_5_emissions,139,139,0,0,None
0,default,pm5_emissions,139,139,0,0,None
0,default,pm10_emissions,139,139,0,0,None
0,default,nmvoc_emissions,139,139,0,0,None
0,default,op1_emissions,139,139,0,0,None
0,default,op2_emissions,139,139,0,0,None
0,default,op3_emissions,139,139,0,0,None
0,default,op4_emissions,139,139,0,0,None
0,default,op5_emissions,139,139,0,0,None
0,default,cluster_availability,139,139,0,0,None
0,default,up_margin,139,139,0,0,None
0,default,min_gen_power,139,139,0,0,None
0,default,down_margin,139,139,0,0,None
0,default,profit,139,139,0,0,None
0,area,imbalance_cost,139,139,0,0,None
0,area,is_loss_of_load,139,139,0,0,None
0,area,actual_load,139,139,0,5322,None
0,default,prop_cost,140,140,0,-0,None
0,default,co2_emissions,140,140,0,0,None
0,default,nh3_emissions,140,140,0,0,None
0,default,so2_emissions,140,140,0,0,None
0,default,nox_emissions,140,140,0,0,None
0,default,pm2_5_emissions,140,140,0,0,None
0,default,pm5_emissions,140,140,0,0,None
0,default,pm10_emissions,140,140,0,0,None
0,default,nmvoc_emissions,140,140,0,0,None
0,default,op1_emissions,140,140,0,0,None
0,default,op2_emissions,140,140,0,0,None
0,default,op3_emissions,140,140,0,0,None
0,default,op4_emissions,140,140,0,0,None
0,default,op5_emissions,140,140,0,0,None
0,default,cluster_availability,140,140,0,0,None
0,default,up_margin,140,140,0,0,None
0,default,min_gen_power,140,140,0,0,None
0,default,down_margin,140,140,0,0,None
0,default,profit,140,140,0,0,None
0,area,imbalance_cost,140,140,0,0,None
0,area,is_loss_of_load,140,140,0,0,None
0,area,actual_load,140,140,0,4911,None
0,default,prop_cost,141,141,0,-0,None
0,default,co2_emissions,141,141,0,0,None
0,default,nh3_emissions,141,141,0,0,None
0,default,so2_emissions,141,141,0,0,None
0,default,nox_emissions,141,141,0,0,None
0,default,pm2_5_emissions,141,141,0,0,None
0,default,pm5_emissions,141,141,0,0,None
0,default,pm10_emissions,141,141,0,0,None
0,default,nmvoc_emissions,141,141,0,0,None
0,default,op1_emissions,141,141,0,0,None
0,default,op2_emissions,141,141,0,0,None
0,default,op3_emissions,141,141,0,0,None
0,default,op4_emissions,141,141,0,0,None
0,default,op5_emissions,141,141,0,0,None
0,default,cluster_availability,141,141,0,0,None
0,default,up_margin,141,141,0,0,None
0,default,min_gen_power,141,141,0,0,None
0,default,down_margin,141,141,0,0,None
0,default,profit,141,141,0,0,None
0,area,imbalance_cost,141,141,0,0,None
0,area,is_loss_of_load,141,141,0,0,None
0,area,actual_load,141,141,0,4704,None
0,default,prop_cost,142,142,0,-0,None
0,default,co2_emissions,142,142,0,0,None
0,default,nh3_emissions,142,142,0,0,None
0,default,so2_emissions,142,142,0,0,None
0,default,nox_emissions,142,142,0,0,None
0,default,pm2_5_emissions,142,142,0,0,None
0,default,pm5_emissions,142,142,0,0,None
0,default,pm10_emissions,142,142,0,0,None
0,default,nmvoc_emissions,142,142,0,0,None
0,default,op1_emissions,142,142,0,0,None
0,default,op2_emissions,142,142,0,0,None
0,default,op3_emissions,142,142,0,0,None
0,default,op4_emissions,142,142,0,0,None
0,default,op5_emissions,142,142,0,0,None
0,default,cluster_availability,142,142,0,0,None
0,default,up_margin,142,142,0,0,None
0,default,min_gen_power,142,142,0,0,None
0,default,down_margin,142,142,0,0,None
0,default,profit,142,142,0,0,None
0,area,imbalance_cost,142,142,0,0,None
0,area,is_loss_of_load,142,142,0,0,None
0,area,actual_load,142,142,0,4885,None
0,default,prop_cost,143,143,0,-0,None
0,default,co2_emissions,143,143,0,0,None
0,default,nh3_emissions,143,143,0,0,None
0,default,so2_emissions,143,143,0,0,None
0,default,nox_emissions,143,143,0,0,None
0,default,pm2_5_emissions,143,143,0,0,None
0,default,pm5_emissions,143,143,0,0,None
0,default,pm10_emissions,143,143,0,0,None
0,default,nmvoc_emissions,143,143,0,0,None
0,default,op1_emissions,143,143,0,0,None
0,default,op2_emissions,143,143,0,0,None
0,default,op3_emissions,143,143,0,0,None
0,default,op4_emissions,143,143,0,0,None
0,default,op5_emissions,143,143,0,0,None
0,default,cluster_availability,143,143,0,0,None
0,default,up_margin,143,143,0,0,None
0,default,min_gen_power,143,143,0,0,None
0,default,down_margin,143,143,0,0,None
0,default,profit,143,143,0,0,None
0,area,imbalance_cost,143,143,0,0,None
0,area,is_loss_of_load,143,143,0,0,None
0,area,actual_load,143,143,0,4944,None
0,default,prop_cost,144,144,0,-0,None
0,default,co2_emissions,144,144,0,0,None
0,default,nh3_emissions,144,144,0,0,None
0,default,so2_emissions,144,144,0,0,None
0,default,nox_emissions,144,144,0,0,None
0,default,pm2_5_emissions,144,144,0,0,None
0,default,pm5_emissions,144,144,0,0,None
0,default,pm10_emissions,144,144,0,0,None
0,default,nmvoc_emissions,144,144,0,0,None
0,default,op1_emissions,144,144,0,0,None
0,default,op2_emissions,144,144,0,0,None
0,default,op3_emissions,144,144,0,0,None
0,default,op4_emissions,144,144,0,0,None
0,default,op5_emissions,144,144,0,0,None
0,default,cluster_availability,144,144,0,0,None
0,default,up_margin,144,144,0,0,None
0,default,min_gen_power,144,144,0,0,None
0,default,down_margin,144,144,0,0,None
0,default,profit,144,144,0,0,None
0,area,imbalance_cost,144,144,0,0,None
0,area,is_loss_of_load,144,144,0,0,None
0,area,actual_load,144,144,0,4491,None
0,default,prop_cost,145,145,0,-0,None
0,default,co2_emissions,145,145,0,0,None
0,default,nh3_emissions,145,145,0,0,None
0,default,so2_emissions,145,145,0,0,None
0,default,nox_emissions,145,145,0,0,None
0,default,pm2_5_emissions,145,145,0,0,None
0,default,pm5_emissions,145,145,0,0,None
0,default,pm10_emissions,145,145,0,0,None
0,default,nmvoc_emissions,145,145,0,0,None
0,default,op1_emissions,145,145,0,0,None
0,default,op2_emissions,145,145,0,0,None
0,default,op3_emissions,145,145,0,0,None
0,default,op4_emissions,145,145,0,0,None
0,default,op5_emissions,145,145,0,0,None
0,default,cluster_availability,145,145,0,0,None
0,default,up_margin,145,145,0,0,None
0,default,min_gen_power,145,145,0,0,None
0,default,down_margin,145,145,0,0,None
0,default,profit,145,145,0,0,None
0,area,imbalance_cost,145,145,0,0,None
0,area,is_loss_of_load,145,145,0,0,None
0,area,actual_load,145,145,0,4127,None
0,default,prop_cost,146,146,0,-0,None
0,default,co2_emissions,146,146,0,0,None
0,default,nh3_emissions,146,146,0,0,None
0,default,so2_emissions,146,146,0,0,None
0,default,nox_emissions,146,146,0,0,None
0,default,pm2_5_emissions,146,146,0,0,None
0,default,pm5_emissions,146,146,0,0,None
0,default,pm10_emissions,146,146,0,0,None
0,default,nmvoc_emissions,146,146,0,0,None
0,default,op1_emissions,146,146,0,0,None
0,default,op2_emissions,146,146,0,0,None
0,default,op3_emissions,146,146,0,0,None
0,default,op4_emissions,146,146,0,0,None
0,default,op5_emissions,146,146,0,0,None
0,default,cluster_availability,146,146,0,0,None
0,default,up_margin,146,146,0,0,None
0,default,min_gen_power,146,146,0,0,None
0,default,down_margin,146,146,0,0,None
0,default,profit,146,146,0,0,None
0,area,imbalance_cost,146,146,0,0,None
0,area,is_loss_of_load,146,146,0,0,None
0,area,actual_load,146,146,0,3896,None
0,default,prop_cost,147,147,0,-0,None
0,default,co2_emissions,147,147,0,0,None
0,default,nh3_emissions,147,147,0,0,None
0,default,so2_emissions,147,147,0,0,None
0,default,nox_emissions,147,147,0,0,None
0,default,pm2_5_emissions,147,147,0,0,None
0,default,pm5_emissions,147,147,0,0,None
0,default,pm10_emissions,147,147,0,0,None
0,default,nmvoc_emissions,147,147,0,0,None
0,default,op1_emissions,147,147,0,0,None
0,default,op2_emissions,147,147,0,0,None
0,default,op3_emissions,147,147,0,0,None
0,default,op4_emissions,147,147,0,0,None
0,default,op5_emissions,147,147,0,0,None
0,default,cluster_availability,147,147,0,0,None
0,default,up_margin,147,147,0,0,None
0,default,min_gen_power,147,147,0,0,None
0,default,down_margin,147,147,0,0,None
0,default,profit,147,147,0,0,None
0,area,imbalance_cost,147,147,0,0,None
0,area,is_loss_of_load,147,147,0,0,None
0,area,actual_load,147,147,0,3687,None
0,default,prop_cost,148,148,0,-0,None
0,default,co2_emissions,148,148,0,0,None
0,default,nh3_emissions,148,148,0,0,None
0,default,so2_emissions,148,148,0,0,None
0,default,nox_emissions,148,148,0,0,None
0,default,pm2_5_emissions,148,148,0,0,None
0,default,pm5_emissions,148,148,0,0,None
0,default,pm10_emissions,148,148,0,0,None
0,default,nmvoc_emissions,148,148,0,0,None
0,default,op1_emissions,148,148,0,0,None
0,default,op2_emissions,148,148,0,0,None
0,default,op3_emissions,148,148,0,0,None
0,default,op4_emissions,148,148,0,0,None
0,default,op5_emissions,148,148,0,0,None
0,default,cluster_availability,148,148,0,0,None
0,default,up_margin,148,148,0,0,None
0,default,min_gen_power,148,148,0,0,None
0,default,down_margin,148,148,0,0,None
0,default,profit,148,148,0,0,None
0,area,imbalance_cost,148,148,0,0,None
0,area,is_loss_of_load,148,148,0,0,None
0,area,actual_load,148,148,0,3651,None
0,default,prop_cost,149,149,0,-0,None
0,default,co2_emissions,149,149,0,0,None
0,default,nh3_emissions,149,149,0,0,None
0,default,so2_emissions,149,149,0,0,None
0,default,nox_emissions,149,149,0,0,None
0,default,pm2_5_emissions,149,149,0,0,None
0,default,pm5_emissions,149,149,0,0,None
0,default,pm10_emissions,149,149,0,0,None
0,default,nmvoc_emissions,149,149,0,0,None
0,default,op1_emissions,149,149,0,0,None
0,default,op2_emissions,149,149,0,0,None
0,default,op3_emissions,149,149,0,0,None
0,default,op4_emissions,149,149,0,0,None
0,default,op5_emissions,149,149,0,0,None
0,default,cluster_availability,149,149,0,0,None
0,default,up_margin,149,149,0,0,None
0,default,min_gen_power,149,149,0,0,None
0,default,down_margin,149,149,0,0,None
0,default,profit,149,149,0,0,None
0,area,imbalance_cost,149,149,0,0,None
0,area,is_loss_of_load,149,149,0,0,None
0,area,actual_load,149,149,0,3651,None
0,default,prop_cost,150,150,0,-0,None
0,default,co2_emissions,150,150,0,0,None
0,default,nh3_emissions,150,150,0,0,None
0,default,so2_emissions,150,150,0,0,None
0,default,nox_emissions,150,150,0,0,None
0,default,pm2_5_emissions,150,150,0,0,None
0,default,pm5_emissions,150,150,0,0,None
0,default,pm10_emissions,150,150,0,0,None
0,default,nmvoc_emissions,150,150,0,0,None
0,default,op1_emissions,150,150,0,0,None
0,default,op2_emissions,150,150,0,0,None
0,default,op3_emissions,150,150,0,0,None
0,default,op4_emissions,150,150,0,0,None
0,default,op5_emissions,150,150,0,0,None
0,default,cluster_availability,150,150,0,0,None
0,default,up_margin,150,150,0,0,None
0,default,min_gen_power,150,150,0,0,None
0,default,down_margin,150,150,0,0,None
0,default,profit,150,150,0,0,None
0,area,imbalance_cost,150,150,0,0,None
0,area,is_loss_of_load,150,150,0,0,None
0,area,actual_load,150,150,0,3838,None
0,default,prop_cost,151,151,0,-0,None
0,default,co2_emissions,151,151,0,0,None
0,default,nh3_emissions,151,151,0,0,None
0,default,so2_emissions,151,151,0,0,None
0,default,nox_emissions,151,151,0,0,None
0,default,pm2_5_emissions,151,151,0,0,None
0,default,pm5_emissions,151,151,0,0,None
0,default,pm10_emissions,151,151,0,0,None
0,default,nmvoc_emissions,151,151,0,0,None
0,default,op1_emissions,151,151,0,0,None
0,default,op2_emissions,151,151,0,0,None
0,default,op3_emissions,151,151,0,0,None
0,default,op4_emissions,151,151,0,0,None
0,default,op5_emissions,151,151,0,0,None
0,default,cluster_availability,151,151,0,0,None
0,default,up_margin,151,151,0,0,None
0,default,min_gen_power,151,151,0,0,None
0,default,down_margin,151,151,0,0,None
0,default,profit,151,151,0,0,None
0,area,imbalance_cost,151,151,0,0,None
0,area,is_loss_of_load,151,151,0,0,None
0,area,actual_load,151,151,0,4011,None
0,default,prop_cost,152,152,0,-0,None
0,default,co2_emissions,152,152,0,0,None
0,default,nh3_emissions,152,152,0,0,None
0,default,so2_emissions,152,152,0,0,None
0,default,nox_emissions,152,152,0,0,None
0,default,pm2_5_emissions,152,152,0,0,None
0,default,pm5_emissions,152,152,0,0,None
0,default,pm10_emissions,152,152,0,0,None
0,default,nmvoc_emissions,152,152,0,0,None
0,default,op1_emissions,152,152,0,0,None
0,default,op2_emissions,152,152,0,0,None
0,default,op3_emissions,152,152,0,0,None
0,default,op4_emissions,152,152,0,0,None
0,default,op5_emissions,152,152,0,0,None
0,default,cluster_availability,152,152,0,0,None
0,default,up_margin,152,152,0,0,None
0,default,min_gen_power,152,152,0,0,None
0,default,down_margin,152,152,0,0,None
0,default,profit,152,152,0,0,None
0,area,imbalance_cost,152,152,0,0,None
0,area,is_loss_of_load,152,152,0,0,None
0,area,actual_load,152,152,0,4207,None
0,default,prop_cost,153,153,0,-0,None
0,default,co2_emissions,153,153,0,0,None
0,default,nh3_emissions,153,153,0,0,None
0,default,so2_emissions,153,153,0,0,None
0,default,nox_emissions,153,153,0,0,None
0,default,pm2_5_emissions,153,153,0,0,None
0,default,pm5_emissions,153,153,0,0,None
0,default,pm10_emissions,153,153,0,0,None
0,default,nmvoc_emissions,153,153,0,0,None
0,default,op1_emissions,153,153,0,0,None
0,default,op2_emissions,153,153,0,0,None
0,default,op3_emissions,153,153,0,0,None
0,default,op4_emissions,153,153,0,0,None
0,default,op5_emissions,153,153,0,0,None
0,default,cluster_availability,153,153,0,0,None
0,default,up_margin,153,153,0,0,None
0,default,min_gen_power,153,153,0,0,None
0,default,down_margin,153,153,0,0,None
0,default,profit,153,153,0,0,None
0,area,imbalance_cost,153,153,0,0,None
0,area,is_loss_of_load,153,153,0,0,None
0,area,actual_load,153,153,0,4575,None
0,default,prop_cost,154,154,0,-0,None
0,default,co2_emissions,154,154,0,0,None
0,default,nh3_emissions,154,154,0,0,None
0,default,so2_emissions,154,154,0,0,None
0,default,nox_emissions,154,154,0,0,None
0,default,pm2_5_emissions,154,154,0,0,None
0,default,pm5_emissions,154,154,0,0,None
0,default,pm10_emissions,154,154,0,0,None
0,default,nmvoc_emissions,154,154,0,0,None
0,default,op1_emissions,154,154,0,0,None
0,default,op2_emissions,154,154,0,0,None
0,default,op3_emissions,154,154,0,0,None
0,default,op4_emissions,154,154,0,0,None
0,default,op5_emissions,154,154,0,0,None
0,default,cluster_availability,154,154,0,0,None
0,default,up_margin,154,154,0,0,None
0,default,min_gen_power,154,154,0,0,None
0,default,down_margin,154,154,0,0,None
0,default,profit,154,154,0,0,None
0,area,imbalance_cost,154,154,0,0,None
0,area,is_loss_of_load,154,154,0,0,None
0,area,actual_load,154,154,0,4755,None
0,default,prop_cost,155,155,0,-0,None
0,default,co2_emissions,155,155,0,0,None
0,default,nh3_emissions,155,155,0,0,None
0,default,so2_emissions,155,155,0,0,None
0,default,nox_emissions,155,155,0,0,None
0,default,pm2_5_emissions,155,155,0,0,None
0,default,pm5_emissions,155,155,0,0,None
0,default,pm10_emissions,155,155,0,0,None
0,default,nmvoc_emissions,155,155,0,0,None
0,default,op1_emissions,155,155,0,0,None
0,default,op2_emissions,155,155,0,0,None
0,default,op3_emissions,155,155,0,0,None
0,default,op4_emissions,155,155,0,0,None
0,default,op5_emissions,155,155,0,0,None
0,default,cluster_availability,155,155,0,0,None
0,default,up_margin,155,155,0,0,None
0,default,min_gen_power,155,155,0,0,None
0,default,down_margin,155,155,0,0,None
0,default,profit,155,155,0,0,None
0,area,imbalance_cost,155,155,0,0,None
0,area,is_loss_of_load,155,155,0,0,None
0,area,actual_load,155,155,0,4877,None
0,default,prop_cost,156,156,0,-0,None
0,default,co2_emissions,156,156,0,0,None
0,default,nh3_emissions,156,156,0,0,None
0,default,so2_emissions,156,156,0,0,None
0,default,nox_emissions,156,156,0,0,None
0,default,pm2_5_emissions,156,156,0,0,None
0,default,pm5_emissions,156,156,0,0,None
0,default,pm10_emissions,156,156,0,0,None
0,default,nmvoc_emissions,156,156,0,0,None
0,default,op1_emissions,156,156,0,0,None
0,default,op2_emissions,156,156,0,0,None
0,default,op3_emissions,156,156,0,0,None
0,default,op4_emissions,156,156,0,0,None
0,default,op5_emissions,156,156,0,0,None
0,default,cluster_availability,156,156,0,0,None
0,default,up_margin,156,156,0,0,None
0,default,min_gen_power,156,156,0,0,None
0,default,down_margin,156,156,0,0,None
0,default,profit,156,156,0,0,None
0,area,imbalance_cost,156,156,0,0,None
0,area,is_loss_of_load,156,156,0,0,None
0,area,actual_load,156,156,0,4963,None
0,default,prop_cost,157,157,0,-0,None
0,default,co2_emissions,157,157,0,0,None
0,default,nh3_emissions,157,157,0,0,None
0,default,so2_emissions,157,157,0,0,None
0,default,nox_emissions,157,157,0,0,None
0,default,pm2_5_emissions,157,157,0,0,None
0,default,pm5_emissions,157,157,0,0,None
0,default,pm10_emissions,157,157,0,0,None
0,default,nmvoc_emissions,157,157,0,0,None
0,default,op1_emissions,157,157,0,0,None
0,default,op2_emissions,157,157,0,0,None
0,default,op3_emissions,157,157,0,0,None
0,default,op4_emissions,157,157,0,0,None
0,default,op5_emissions,157,157,0,0,None
0,default,cluster_availability,157,157,0,0,None
0,default,up_margin,157,157,0,0,None
0,default,min_gen_power,157,157,0,0,None
0,default,down_margin,157,157,0,0,None
0,default,profit,157,157,0,0,None
0,area,imbalance_cost,157,157,0,0,None
0,area,is_loss_of_load,157,157,0,0,None
0,area,actual_load,157,157,0,4705,None
0,default,prop_cost,158,158,0,-0,None
0,default,co2_emissions,158,158,0,0,None
0,default,nh3_emissions,158,158,0,0,None
0,default,so2_emissions,158,158,0,0,None
0,default,nox_emissions,158,158,0,0,None
0,default,pm2_5_emissions,158,158,0,0,None
0,default,pm5_emissions,158,158,0,0,None
0,default,pm10_emissions,158,158,0,0,None
0,default,nmvoc_emissions,158,158,0,0,None
0,default,op1_emissions,158,158,0,0,None
0,default,op2_emissions,158,158,0,0,None
0,default,op3_emissions,158,158,0,0,None
0,default,op4_emissions,158,158,0,0,None
0,default,op5_emissions,158,158,0,0,None
0,default,cluster_availability,158,158,0,0,None
0,default,up_margin,158,158,0,0,None
0,default,min_gen_power,158,158,0,0,None
0,default,down_margin,158,158,0,0,None
0,default,profit,158,158,0,0,None
0,area,imbalance_cost,158,158,0,0,None
0,area,is_loss_of_load,158,158,0,0,None
0,area,actual_load,158,158,0,4550,None
0,default,prop_cost,159,159,0,-0,None
0,default,co2_emissions,159,159,0,0,None
0,default,nh3_emissions,159,159,0,0,None
0,default,so2_emissions,159,159,0,0,None
0,default,nox_emissions,159,159,0,0,None
0,default,pm2_5_emissions,159,159,0,0,None
0,default,pm5_emissions,159,159,0,0,None
0,default,pm10_emissions,159,159,0,0,None
0,default,nmvoc_emissions,159,159,0,0,None
0,default,op1_emissions,159,159,0,0,None
0,default,op2_emissions,159,159,0,0,None
0,default,op3_emissions,159,159,0,0,None
0,default,op4_emissions,159,159,0,0,None
0,default,op5_emissions,159,159,0,0,None
0,default,cluster_availability,159,159,0,0,None
0,default,up_margin,159,159,0,0,None
0,default,min_gen_power,159,159,0,0,None
0,default,down_margin,159,159,0,0,None
0,default,profit,159,159,0,0,None
0,area,imbalance_cost,159,159,0,0,None
0,area,is_loss_of_load,159,159,0,0,None
0,area,actual_load,159,159,0,4526,None
0,default,prop_cost,160,160,0,-0,None
0,default,co2_emissions,160,160,0,0,None
0,default,nh3_emissions,160,160,0,0,None
0,default,so2_emissions,160,160,0,0,None
0,default,nox_emissions,160,160,0,0,None
0,default,pm2_5_emissions,160,160,0,0,None
0,default,pm5_emissions,160,160,0,0,None
0,default,pm10_emissions,160,160,0,0,None
0,default,nmvoc_emissions,160,160,0,0,None
0,default,op1_emissions,160,160,0,0,None
0,default,op2_emissions,160,160,0,0,None
0,default,op3_emissions,160,160,0,0,None
0,default,op4_emissions,160,160,0,0,None
0,default,op5_emissions,160,160,0,0,None
0,default,cluster_availability,160,160,0,0,None
0,default,up_margin,160,160,0,0,None
0,default,min_gen_power,160,160,0,0,None
0,default,down_margin,160,160,0,0,None
0,default,profit,160,160,0,0,None
0,area,imbalance_cost,160,160,0,0,None
0,area,is_loss_of_load,160,160,0,0,None
0,area,actual_load,160,160,0,4408,None
0,default,prop_cost,161,161,0,-0,None
0,default,co2_emissions,161,161,0,0,None
0,default,nh3_emissions,161,161,0,0,None
0,default,so2_emissions,161,161,0,0,None
0,default,nox_emissions,161,161,0,0,None
0,default,pm2_5_emissions,161,161,0,0,None
0,default,pm5_emissions,161,161,0,0,None
0,default,pm10_emissions,161,161,0,0,None
0,default,nmvoc_emissions,161,161,0,0,None
0,default,op1_emissions,161,161,0,0,None
0,default,op2_emissions,161,161,0,0,None
0,default,op3_emissions,161,161,0,0,None
0,default,op4_emissions,161,161,0,0,None
0,default,op5_emissions,161,161,0,0,None
0,default,cluster_availability,161,161,0,0,None
0,default,up_margin,161,161,0,0,None
0,default,min_gen_power,161,161,0,0,None
0,default,down_margin,161,161,0,0,None
0,default,profit,161,161,0,0,None
0,area,imbalance_cost,161,161,0,0,None
0,area,is_loss_of_load,161,161,0,0,None
0,area,actual_load,161,161,0,4804,None
0,default,prop_cost,162,162,0,-0,None
0,default,co2_emissions,162,162,0,0,None
0,default,nh3_emissions,162,162,0,0,None
0,default,so2_emissions,162,162,0,0,None
0,default,nox_emissions,162,162,0,0,None
0,default,pm2_5_emissions,162,162,0,0,None
0,default,pm5_emissions,162,162,0,0,None
0,default,pm10_emissions,162,162,0,0,None
0,default,nmvoc_emissions,162,162,0,0,None
0,default,op1_emissions,162,162,0,0,None
0,default,op2_emissions,162,162,0,0,None
0,default,op3_emissions,162,162,0,0,None
0,default,op4_emissions,162,162,0,0,None
0,default,op5_emissions,162,162,0,0,None
0,default,cluster_availability,162,162,0,0,None
0,default,up_margin,162,162,0,0,None
0,default,min_gen_power,162,162,0,0,None
0,default,down_margin,162,162,0,0,None
0,default,profit,162,162,0,0,None
0,area,imbalance_cost,162,162,0,0,None
0,area,is_loss_of_load,162,162,0,0,None
0,area,actual_load,162,162,0,5180,None
0,default,prop_cost,163,163,0,-0,None
0,default,co2_emissions,163,163,0,0,None
0,default,nh3_emissions,163,163,0,0,None
0,default,so2_emissions,163,163,0,0,None
0,default,nox_emissions,163,163,0,0,None
0,default,pm2_5_emissions,163,163,0,0,None
0,default,pm5_emissions,163,163,0,0,None
0,default,pm10_emissions,163,163,0,0,None
0,default,nmvoc_emissions,163,163,0,0,None
0,default,op1_emissions,163,163,0,0,None
0,default,op2_emissions,163,163,0,0,None
0,default,op3_emissions,163,163,0,0,None
0,default,op4_emissions,163,163,0,0,None
0,default,op5_emissions,163,163,0,0,None
0,default,cluster_availability,163,163,0,0,None
0,default,up_margin,163,163,0,0,None
0,default,min_gen_power,163,163,0,0,None
0,default,down_margin,163,163,0,0,None
0,default,profit,163,163,0,0,None
0,area,imbalance_cost,163,163,0,0,None
0,area,is_loss_of_load,163,163,0,0,None
